carat,cut,color,clarity,depth,table,x,y,z,price
0.5449708327678477,Ideal,E,SI1,63.911016919944146,52.57582863708706,5.447452089602732,4.0530755801299,3.7014848101473183,3.558
2.0736823093242642,Premium,J,SI1,67.64292497373076,57.66028839282473,6.26666549814129,7.661506895733061,6.177051217023918,24.738
0.6061980090535788,Premium,G,VS1,55.61731000625828,60.388787189864765,6.800151294779406,5.096966431844997,3.480325691149461,3.63
0.695396588747,Premium,G,SI2,60.58781129162972,71.32572110724564,5.3669306608019385,6.616767237082142,4.4544354237284045,4.218
0.28265056511334474,Ideal,E,VVS2,68.97005606758565,54.372123062111726,4.920104428296804,4.409407779628203,4.361358357657091,1.578
0.20624974750594938,Ideal,D,VS1,58.610930395396686,57.30870434288991,4.9452997031794865,3.573669754030238,1.7840453583258,1.302
0.31542710200187096,Very Good,E,VVS2,64.4271799515782,60.739592853949624,3.6716400079686307,2.514250602498863,3.6519959797807307,0.956
0.2721129489559372,Premium,G,VS1,65.35176472008337,61.774467550297075,5.819911291681082,5.614973050584901,3.419757772836079,1.812
0.4489165471952101,Ideal,D,VS2,56.247124767648614,63.21023855022825,4.250171517741004,5.9796440110379985,2.4417210448191344,3.574
0.33454068310382074,Very Good,H,VVS2,56.100210921332454,51.36278447501766,3.5875634711953728,4.828274922391062,1.7822735412446309,1.746
0.296349991575931,Premium,E,VS1,67.39083508464941,59.6961552968413,4.0936961130615925,4.496170668008628,3.2485088748302475,1.562
0.9236042159765333,Ideal,F,SI2,64.80565464889767,61.742370278676546,6.959169369749536,6.87298617767664,3.924648683839447,9.186
1.1406388050544396,Ideal,F,VVS2,55.76084724050571,57.734601848546134,4.516146193588687,5.2980765964625,4.214969161946651,19.094
0.8112839891149733,Good,I,SI2,61.92461616178232,61.139235815695216,5.578773474288005,5.983138327759323,3.797080521745605,5.36
1.6137100120580934,Very Good,H,SI2,56.27824346612491,56.05388141555968,8.527667440802713,8.267820703947397,2.9303850460492464,15.166
0.33027725757520354,Ideal,G,IF,67.79141550925436,56.01569379069718,4.727070641679847,4.735138925257224,1.4116209213871986,2.866
1.0290102003277959,Ideal,H,VS2,65.0487121672313,46.51295054426389,6.6078621345793955,5.013550572970841,5.367882957167084,14.26
0.3572721932574903,Ideal,G,VVS1,58.619371821058,58.04359982059946,4.009738966007351,4.096059917644677,2.050697885801208,1.558
1.1748342255775674,Ideal,H,SI2,62.75741310067139,50.671121402847675,8.731516199079142,5.529880458104587,3.3617515611282025,9.24
0.5030980200425926,Very Good,F,VS2,61.87489140945423,63.59471440913534,5.047387003965728,5.275616836834459,0.7438573206837482,1.81
0.2895596289293536,Ideal,E,SI2,53.48198833465061,50.836344903295014,3.8920371921547776,4.754622531264489,4.814360812693003,0.982
1.1960915480507393,Very Good,D,SI2,60.06380366417046,60.69097595420853,9.484621626750343,7.583138244367948,4.268498591836232,11.844
0.8853139495430113,Premium,F,VS2,60.54186578389218,52.68037163896844,5.035932776443237,5.447911133977511,4.600855211813846,12.832
0.35229781585774383,Premium,G,VS2,61.25583773388503,55.66995504946328,6.61103095076092,5.688521246765099,1.5716194400295822,1.53
0.5360969914979659,Premium,E,SI2,50.999640562188624,51.589843102925,5.25941272103137,3.7542348558486327,2.9109044044506613,0.898
0.9777524651072317,Very Good,F,SI2,69.96317395219779,51.435890267551386,4.880470123736609,6.934527605376538,4.5413020802758375,7.794
0.3470579579396479,Ideal,G,IF,59.0687711903419,53.77795758231135,3.7217335769940725,3.6387344874507255,2.0185646894114817,1.912
1.1892066481204615,Good,G,VS2,67.32134897613375,56.55732161236741,8.480561649028095,7.981648614655979,4.618557814978681,16.198
0.7016570305742936,Ideal,F,VVS2,58.13912841083537,51.48402914763752,4.793480472927299,4.74980397389655,3.9109626915982023,4.406
0.5489521597050565,Ideal,G,VVS2,72.0251989946392,62.16234622168752,4.83498594308777,5.316224993465235,4.765028960287044,5.738
0.6103343393329088,Ideal,F,VS2,59.427057178356705,50.23815535908248,5.979839777087353,5.411414991911428,2.1536242013199365,3.416
1.6469529748475538,Very Good,G,VS1,68.79698008749963,57.19354325680633,5.690645818740728,9.29667915966628,5.730286651462977,36.028
0.34233026293537216,Premium,E,VS2,65.57660162710951,62.00547992971126,5.63887972348598,5.858558131758331,2.9495943632197816,1.968
0.9239396691042415,Premium,F,SI2,63.520478970203904,73.20366405772559,6.852965002796993,6.703513899556864,2.410120654476556,8.476
0.3965635412415143,Premium,H,VS1,63.599311557679684,61.61777154495219,4.4021168275471725,6.149070245142971,4.320074261748735,1.53
0.21554815650995124,Premium,H,VVS2,61.89238231518295,64.09448799532542,4.64228381847633,4.0306030112242635,3.945695332161367,1.604
1.0423489560704358,Ideal,D,VVS2,58.04391304587805,52.36001097569962,6.746855421687751,7.3798617772208015,3.304376112158569,22.884
0.7968631448023625,Very Good,D,SI1,64.48797362765231,62.449736726966876,5.710910300144897,5.657162833838118,4.7759244783093795,7.994
0.872367986323622,Premium,H,SI1,61.01753872822197,67.06126557485828,6.5636294632697965,4.484425607419835,5.3078860577748355,9.026
0.916724616346062,Very Good,E,SI2,59.272122578395624,55.50043228330142,5.808227848691508,5.520038686332388,4.123490952393103,8.54
0.8847107050131865,Good,G,SI2,63.81430829989026,41.65988003385522,3.7606135367199047,5.783688489577579,3.2054755451714034,6.492
0.3144510438923695,Premium,I,VVS2,58.824762479188365,59.86253241867599,5.323849289466924,4.155387283275243,2.1804162117457158,1.654
1.4061447681899466,Very Good,I,VS1,63.860231675248336,55.00003233841415,6.510638525641549,10.847898552722999,4.0366029582921055,18.686
0.9507622787852098,Ideal,E,SI2,66.99799789147337,63.24530816408672,5.5018302451419805,6.356494824776607,4.199332806059964,9.502
0.5008159469275169,Premium,G,VVS1,55.390444668401365,57.17363114880916,4.652916529946349,4.674847887818674,0.7384315955318499,1.632
0.20406988768592405,Ideal,E,VS2,48.673199108556894,55.083301775458885,4.86311886800571,5.759655531282691,2.4492255157459635,1.8
0.2559557654449781,Very Good,G,SI1,75.4485089654646,55.14919518231575,5.199793185532317,4.048877852665948,1.4322255878291306,1.262
1.8026262091050744,Premium,E,SI1,59.764250576454465,52.934087635733384,7.006990005632462,8.301020677585198,6.299656495789524,29.764
2.0235108353202595,Very Good,H,VS2,65.34349578584401,56.37884550040932,7.630957583990117,8.347549246948038,4.487735034125407,35.774
0.2966708401736101,Ideal,E,VS1,64.07733570581568,69.7840798108436,4.738469195047721,4.729210893871256,3.200833075439177,1.388
0.4032382808883807,Ideal,F,VS2,57.160683759916196,51.49446277151268,3.617080345515974,3.834882260029046,1.7754885500845161,1.812
0.3881223179125633,Ideal,G,VS1,62.198424191463886,66.23737509605662,4.258728937221441,6.0206811049401185,2.883404094394645,1.922
1.0287620783362692,Ideal,D,SI1,60.59258812960677,57.23345895743359,6.384103702409898,5.697492652415583,2.8577675067500494,9.448
0.18098221906684642,Ideal,D,VVS2,58.168468379686594,51.132256650460455,3.587094395936457,5.703992528299969,1.4442922542826342,1.964
0.48550316719461833,Very Good,F,SI2,66.57476503724664,57.032039590895394,4.768118604337945,6.182456511139046,2.191808794616462,2.546
0.5989202835701251,Premium,D,SI1,61.028124467859904,59.93550668295099,5.109330394573337,5.287925547208211,3.827426590995639,3.598
0.5234842248922578,Ideal,G,VVS1,57.88047727650807,49.73847934374659,7.167572011201572,4.630469569502292,2.3998379838981068,8.364
1.7003118966638249,Premium,I,VS2,64.18254534456034,53.63845052834963,7.858353367275545,7.084614752816388,3.79247176860353,20.026
0.6445963325336475,Good,J,VS2,57.02224500664649,49.64672796464251,4.739195551428441,4.190151260036219,3.035878192380861,3.844
0.7046258213297882,Ideal,I,SI1,61.071276137924094,56.098094939372196,6.427057668082681,5.463870903743085,5.002261013357069,7.712
1.0510450555187567,Good,J,SI1,60.42693652361881,45.958270966873926,6.459383672397829,6.594255844208955,5.086755328715416,5.71
1.4159046489170357,Very Good,G,VS1,71.11815216981077,54.87873836797923,8.158681676314304,7.544230134203078,4.579957199503829,19.458
0.37204875484533495,Ideal,E,VVS1,67.97337421264372,52.38845457696705,5.289453778256564,4.779582002049374,4.84523094728087,1.968
0.1196019574493159,Ideal,I,VS1,66.93221511691274,48.06454836234282,4.028976474346003,3.2563333841964224,2.667832386216932,0.864
0.7945652466931514,Premium,G,SI1,64.77877855113248,53.50322413751363,4.805028205440028,5.094160156222075,3.7379091835805656,4.02
0.8498076176049055,Premium,G,I1,59.59096820612677,63.533678422333615,6.624400395270578,5.655605711408783,2.444227594830899,3.554
0.5915388938320507,Ideal,D,VS1,55.11126725450872,49.886767997541064,4.851260074668995,4.1480015586771755,4.218097177426489,4.756
0.5642339901631915,Premium,E,VS2,62.09017716853254,58.47286258883162,5.829258516284265,6.468075247498427,3.7678223828658366,3.104
0.48594569920583536,Very Good,E,VS2,63.80800136127063,60.921944586363225,5.027595382463051,5.61268655559365,2.960789842232919,3.57
0.8030182380804295,Ideal,H,VVS2,58.955310972867586,60.061808066565995,6.473261279592901,5.6041862634058095,4.573146223775178,9.848
0.38565230170548376,Premium,F,SI1,49.88115796944601,52.65397220021136,4.597880990132832,6.167592525033368,2.3015448600826334,1.496
1.4331299290790802,Ideal,I,VS2,57.34330047893497,66.46255738530998,8.211561977418047,5.241371203636262,4.400853749764208,21.504
1.0122419670702874,Premium,F,SI2,67.83524629206724,56.63959794023573,6.802773068056731,4.37336539492858,4.705800655760188,9.066
0.5882103146307343,Good,E,SI2,60.44307475576975,54.81213605442585,5.745709134267783,5.581693932375676,3.3946921412249376,2.282
0.46737882217635845,Ideal,H,IF,63.9052355574637,57.01549240981999,3.8293264208273285,5.015540783737355,5.989078105462583,2.302
1.3955851834904935,Premium,J,VS2,65.85601768637001,60.39570259406102,7.741653493148253,6.205033900690358,3.710681405091331,11.6
0.7827402252792112,Premium,D,SI2,65.17862133795055,58.99672855374954,7.2678859320914695,4.516126054220177,4.754959340510295,4.736
0.6487718634186962,Ideal,J,VVS2,58.385199577357966,59.243776880577514,6.501323303989686,6.59691624321665,4.284893608555137,3.992
0.14059220121608487,Ideal,E,SI1,57.48408099482049,54.19812089769887,3.8717059553244555,3.789301870193599,2.841020653521655,1.032
0.2717340800076776,Very Good,F,VVS2,62.334505951522544,64.3490901999792,4.566697549976678,4.744287540108489,2.7246897743063734,1.388
0.2650239681370511,Ideal,E,VS2,54.253735369691285,56.66965922774477,4.31228431000256,4.926293474613375,4.014416249447419,1.916
0.7746846687363333,Premium,E,VS2,57.26347706341237,45.255119462996696,5.6339343183581345,6.425357843046497,3.8520618868828618,5.422
1.3695835170180992,Very Good,G,VS2,65.14190786309554,60.112708302856085,7.162481383109959,8.192894153798346,3.4539355198216546,18.604
1.2097882760773764,Premium,I,SI2,56.27215878964827,45.42261225545767,7.706083136528076,9.418987756245961,5.87038328692573,7.85
0.9868781622250727,Ideal,G,SI1,58.860254897121195,66.82174194744525,4.762169327514766,7.999544613577269,3.085631244180632,10.11
0.36924049454148117,Ideal,G,VS2,58.346396194360246,58.03305059262849,5.186271725063993,3.6654484733180857,2.8161576755069815,1.966
2.015269717554871,Very Good,G,SI2,57.483217681402735,56.8302344837091,8.569274316864776,7.642505768955658,3.3292304632658443,32.778
1.2806115233742388,Ideal,F,IF,72.86483847400548,52.26194328528124,7.521857801393396,7.669566083826524,5.834161539754694,22.466
0.9213023588008104,Premium,D,SI1,59.516279224096245,59.74712233035356,6.893780278687641,5.34012201045861,4.326555202706471,11.446
0.3698239274446503,Premium,I,SI1,56.77408183029465,61.18921096067348,4.200874515182197,4.785657657100864,4.966257328734693,2.168
0.670179600543343,Ideal,G,VS1,53.72730064985346,55.418179377051295,7.365976219642809,3.4883166892212905,4.579175716839491,3.442
0.22962100477430672,Ideal,E,VVS2,60.3884477416289,65.55800267699827,4.383872993336411,4.13187297671495,3.371218006198389,1.532
1.079597799898174,Ideal,H,SI2,68.47357625289074,63.302624095878784,7.828809554509654,6.658338641098731,5.442289025523505,8.922
0.4370695819501388,Premium,D,SI1,61.337582154017845,59.68484672034934,3.4795948166669994,6.3871237058232575,2.2776626214343905,2.872
0.2590420801602944,Ideal,H,VVS1,67.32114242973519,52.59376454881019,6.787634949986136,6.525308116805089,2.447151058838806,1.99
0.37680186823600015,Premium,I,SI1,64.65200323557013,61.16861272560808,4.103857906594878,5.602423038343001,2.3671536245462534,1.148
1.342542215310369,Ideal,E,VVS2,65.50205766866426,55.02010503840164,8.549504654498149,8.294372754710164,4.993414317687498,29.186
0.6326903062130143,Very Good,E,VS2,61.03742641561208,65.8123366555042,5.185682875101892,6.843993457257306,2.943293594896319,5.66
0.5921958359147962,Fair,E,SI2,63.073761104618406,50.127419314296986,4.892132135752068,5.979777477492431,3.9147545192599833,3.996
0.49446991409101404,Ideal,G,VS2,65.35580414300343,53.71800746672995,4.841838302813771,4.804940379447071,2.8319532225817263,3.268
0.663823749420214,Very Good,D,SI1,60.28986744587369,58.778415399245624,4.937623900859835,7.4660978514020595,2.273610852345417,8.608
0.3676782476754065,Premium,H,VS1,64.88928264618222,59.011421644215176,4.426129141590172,4.4321777251214725,3.9927869122482935,1.26
0.3717177730381679,Premium,D,VS2,58.23539180210046,42.61267023862045,3.398853040829014,5.013881143311735,3.761238881305735,4.094
0.2998884602375562,Ideal,E,IF,60.754309330613,59.30632191626942,4.333051614024917,4.348783384837009,1.7106747972901517,1.914
0.3059737679675655,Premium,F,VS2,70.14015429665163,61.30004683108115,5.112439710107603,2.654338840834132,3.303451830477487,1.412
0.8891912304330745,Premium,G,VS2,68.22152588899529,60.41921820098955,7.204394133073867,5.95959908442715,4.694195883195036,11.892
0.3354732519439956,Ideal,F,VVS2,71.08120779860675,55.96536520867335,3.587828935488613,4.004725251567966,0.7448411415181351,1.424
0.5787617726568258,Very Good,F,SI2,53.91886574850423,55.17705931387348,4.648055987751723,6.026377391908527,1.558208390825841,2.47
0.19038467503662293,Ideal,H,VVS2,61.31322866077692,55.549834969668304,2.972754691663626,3.3690069186521057,2.939225217970251,1.18
1.2486143596320884,Good,G,VS1,57.050367480393554,57.534392633012246,7.109584633604972,7.33149184194064,2.3617327011396627,17.482
0.5253059239164524,Ideal,G,SI1,67.9306649086878,60.679014770108765,6.138855421330269,4.134633001009215,1.5324902521411659,1.59
1.1521662912716695,Premium,F,SI2,60.926118139107864,61.90276847073179,5.985836274223424,5.943300752989785,3.5336012367475447,8.936
0.9612805123931751,Very Good,I,SI1,63.55583491514518,56.210059664751036,6.898372368570409,5.800107404005162,3.7869337309353197,7.46
0.5445376904697723,Premium,E,VVS2,60.61663355321976,55.28603329305539,5.5188776954988805,5.9756141145885895,2.4049261463111633,4.992
0.5727931877712775,Good,E,SI1,55.665412109204155,61.462005077577274,6.41296111188317,5.449760936208237,2.630927529887381,5.392
1.0620116650633604,Ideal,H,VS2,62.8110406989178,65.4377246127399,6.907015364947878,5.513828822889847,4.0598344770051416,11.678
0.9232469808011281,Good,F,VVS1,63.5450209121316,62.851077765152134,6.719621799951801,6.280957105375974,3.2276691140657383,18.024
0.7966015042771741,Ideal,E,SI1,64.64645839254956,57.13816841994909,6.219518148022376,5.671431094106289,5.350279474721567,7.654
0.4014977363662528,Ideal,E,VS1,62.41176207524764,67.49929362582662,4.95298504634632,5.428027361948748,2.274422130422193,3.702
0.8277553872203498,Ideal,G,VS1,56.10828993811123,50.918264270350654,4.760915915789916,6.5354955250472075,2.501262918395512,6.862
0.6650120881614152,Ideal,E,VS1,61.70171283176208,65.82591513376742,4.9788327357619355,5.41683627534821,2.220688967586038,3.856
0.7157231385134445,Ideal,G,VS1,53.85717462026625,48.80711666853075,5.445099729309197,5.406541815796202,5.08980453991878,5.146
1.2338243666221698,Ideal,G,SI1,58.47594491575756,50.17188279722127,7.699729268445063,6.902311267022653,5.948819060990592,13.16
0.3066933289489689,Premium,F,VS2,64.4199177826226,54.23138560735019,7.043547780413217,5.178790952437225,3.123398669280782,1.604
0.3827282199122449,Ideal,G,VS2,59.92610420173796,61.745686417681625,3.179681268729806,4.78007671896042,1.4001873588055016,1.536
0.7098263296779961,Very Good,E,SI1,65.11210992822109,69.3316257017386,4.8153216363027544,7.779779367136033,4.6999409589969465,5.506
0.3930834043146671,Premium,D,SI1,65.25733003139884,61.57918697392199,5.418279949977725,5.6426943403331205,1.9301377338171295,1.326
1.2571864916433755,Ideal,I,SI1,62.75512288988325,60.88885695352897,8.668241183742111,5.318571944895961,5.747480618591923,12.796
0.4090277990866785,Ideal,E,SI2,55.02363763230752,55.87926701132533,4.383748273606638,2.9410459288137862,2.107897629037407,0.982
0.4517850991195044,Ideal,G,VVS2,65.0443655514893,53.222234742332226,6.349285211909432,5.949951233002699,2.800522186923562,4.258
1.114664659215929,Premium,J,SI2,65.26829342696217,64.57844032389174,5.6465371467571615,5.831375105075322,5.337779762934431,6.432
1.568557353593198,Very Good,G,VVS2,60.16449026270372,55.49157377025249,8.123324168325432,5.704731261602619,4.265096008332661,25.596
1.0770986456596472,Premium,F,SI2,54.642849238649966,64.92927242982748,7.5492473904579676,6.943042839931299,4.864492970326714,7.466
1.203597472719699,Very Good,F,VS1,64.60754963610981,60.896946014298216,7.31618196205006,5.534405205922457,5.176012706527061,16.18
1.1319199764876975,Very Good,I,VS2,58.626697344036366,56.145430751668705,7.966952544181529,7.238313722452773,3.7746631511760294,11.566
0.4488752080984221,Ideal,H,VVS2,70.34359227804873,53.74561166746718,5.437841346222313,5.501077399809157,2.9086120043770376,1.664
0.33042315070020284,Ideal,G,VS2,48.57217309528888,65.71017153372141,5.121851726304218,7.359954116571619,2.2685638706433213,3.274
1.5690702301091686,Premium,D,VS1,67.31339408698821,67.05675825072558,5.953083650205615,6.573054713339007,4.705515635875247,35.446
1.605584990829908,Very Good,H,SI2,66.92403518127577,52.35546302431303,7.581878249767599,6.549003258706593,6.0445896422532694,19.49
0.8573196837750843,Fair,F,SI2,57.656253841571804,70.32643846728809,7.118174845537307,7.145883393969343,4.375524773047186,7.95
0.31340113717860796,Ideal,F,VS2,63.16972207444285,57.19912920025522,4.47111631105152,3.875332776149736,1.7875637360750527,1.914
1.4175149990704514,Fair,D,SI2,73.948036637288,50.70549064922345,7.249353125807406,5.5408262164697355,3.7058872319757405,14.938
0.6395918486355396,Ideal,D,VS1,64.31788022448902,46.13259166470829,5.303349724209065,7.560832050845265,2.7068313676071916,4.114
0.17309280533633792,Very Good,E,SI1,60.303590725514226,61.70625871426095,6.344319988721406,3.5004928246244087,1.8298587372656316,1.396
1.053252041060062,Very Good,G,VS2,60.26968227299416,52.15773561907153,5.167316869608891,6.976091535186519,5.608992394725355,12.972
0.5904455412040837,Good,E,SI1,61.84256209942483,54.961980421352465,4.885234641159499,5.317172151638188,3.356378295802601,3.248
0.3242341939162003,Fair,E,VS2,68.52056219663231,55.125738123132635,4.849067410341174,5.1174052497529345,1.541087524364113,1.26
0.6068650071606517,Ideal,D,VS2,62.626195787431314,54.57984839116483,6.264970734085087,4.615563784527778,4.268503698360259,3.644
0.7713295948359891,Fair,J,SI2,68.2397056645261,59.604198101943894,6.223160516972066,2.615413172894685,2.971506901674762,2.818
0.8379639317254578,Ideal,F,SI2,61.419736868989965,60.79458840677972,6.800082896778002,5.196611046842537,3.4694925673487806,4.938
0.9973451770313919,Ideal,F,VVS1,64.78447477627688,59.03804816999777,4.851814183788297,4.680067232709348,4.990103176451851,23.688
0.42884667827062495,Very Good,F,VS2,60.24741263400476,66.22339505179343,4.843796088434275,4.1912316401253795,0.2095480910778007,1.726
0.40140373307380106,Ideal,F,SI1,55.87255994608017,58.95703858654754,5.11447765961299,4.935203798657266,2.8834142409570203,1.764
0.42637235909404425,Ideal,D,VS2,60.128106643199956,56.81340980445219,3.8850753221017227,3.0888437869218723,4.3648642412497045,1.752
0.44718215822472684,Ideal,D,VVS1,58.447180632779464,62.616613909557024,3.6231977445996475,4.881693541188872,2.7314888941444124,2.28
0.1936786563334632,Ideal,H,SI1,67.07512432533858,50.76035181094671,3.942411417740834,3.5219255257228843,2.0632057845851106,0.842
0.4911284329404752,Ideal,H,VVS1,58.08662801051773,41.29127116610741,4.056177974418977,2.859171960778024,4.455404823610197,1.46
0.43160422597928766,Ideal,I,VVS2,60.06032463913824,54.05239072955466,5.084158034105242,4.038672016468467,4.544323340867799,2.738
1.0408223994544838,Premium,H,SI2,65.85569798130918,65.11416061223653,5.00187649740532,6.391572465854799,3.5479453557123124,9.324
0.826932644506791,Very Good,H,SI1,66.18806399505158,56.02207920655424,5.250226808671514,5.721680190901118,3.698999785608878,6.01
